项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32546元/平方米(按建筑面积计)楼层,14,房号,1408,用途,办公,,建筑面积95.36平方米,户内面积,65平方米,分摊面积,30.36平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32722元/平方米(按建筑面积计)楼层,14,房号,1409,用途,办公,,建筑面积95.36平方米,户内面积,65平方米,分摊面积,30.36平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32546元/平方米(按建筑面积计)楼层,14,房号,1410,用途,办公,,建筑面积95.36平方米,户内面积,65平方米,分摊面积,30.36平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,36567元/平方米(按建筑面积计)楼层,13,房号,1301,用途,办公,,建筑面积137.56平方米,户内面积,90.24平方米,分摊面积,47.32平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,35670元/平方米(按建筑面积计)楼层,13,房号,1302,用途,办公,,建筑面积130.94平方米,户内面积,85.89平方米,分摊面积,45.05平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,34371元/平方米(按建筑面积计)楼层,13,房号,1303,用途,办公,,建筑面积130.94平方米,户内面积,85.89平方米,分摊面积,45.05平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,31338元/平方米(按建筑面积计)楼层,13,房号,1304,用途,办公,,建筑面积328.21平方米,户内面积,215.29平方米,分摊面积,112.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,30553元/平方米(按建筑面积计)楼层,13,房号,1305,用途,办公,,建筑面积377.32平方米,户内面积,247.51平方米,分摊面积,129.81平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32850元/平方米(按建筑面积计)楼层,13,房号,1306,用途,办公,,建筑面积99.08平方米,户内面积,65平方米,分摊面积,34.08平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33307元/平方米(按建筑面积计)楼层,13,房号,1307,用途,办公,,建筑面积103.42平方米,户内面积,67.84平方米,分摊面积,35.58平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,36404元/平方米(按建筑面积计)楼层,12,房号,1201,用途,办公,,建筑面积137.56平方米,户内面积,90.24平方米,分摊面积,47.32平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,35507元/平方米(按建筑面积计)楼层,12,房号,1202,用途,办公,,建筑面积130.94平方米,户内面积,85.89平方米,分摊面积,45.05平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,34208元/平方米(按建筑面积计)楼层,12,房号,1203,用途,办公,,建筑面积130.94平方米,户内面积,85.89平方米,分摊面积,45.05平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,31175元/平方米(按建筑面积计)楼层,12,房号,1204,用途,办公,,建筑面积328.21平方米,户内面积,215.29平方米,分摊面积,112.92平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,30390元/平方米(按建筑面积计)楼层,12,房号,1205,用途,办公,,建筑面积377.32平方米,户内面积,247.51平方米,分摊面积,129.81平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32687元/平方米(按建筑面积计)楼层,12,房号,1206,用途,办公,,建筑面积99.08平方米,户内面积,65平方米,分摊面积,34.08平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,33143元/平方米(按建筑面积计)楼层,12,房号,1207,用途,办公,,建筑面积103.42平方米,户内面积,67.84平方米,分摊面积,35.58平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,30432元/平方米(按建筑面积计)楼层,10,房号,1001,用途,办公,,建筑面积267.92平方米,户内面积,182.51平方米,分摊面积,85.41平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32437元/平方米(按建筑面积计)楼层,10,房号,1002,用途,办公,,建筑面积328.3平方米,户内面积,223.65平方米,分摊面积,104.65平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,47340元/平方米(按建筑面积计)楼层,10,房号,1003,用途,办公,,建筑面积399.79平方米,户内面积,272.35平方米,分摊面积,127.44平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,30630元/平方米(按建筑面积计)楼层,10,房号,1004,用途,办公,,建筑面积328.3平方米,户内面积,223.65平方米,分摊面积,104.65平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,29925元/平方米(按建筑面积计)楼层,10,房号,1005,用途,办公,,建筑面积267.92平方米,户内面积,182.51平方米,分摊面积,85.41平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32111.01元/平方米(按建筑面积计)楼层,10,房号,1006,用途,办公,,建筑面积95.41平方米,户内面积,65平方米,分摊面积,30.41平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32287元/平方米(按建筑面积计)楼层,10,房号,1007,用途,办公,,建筑面积95.41平方米,户内面积,65平方米,分摊面积,30.41平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32111.01元/平方米(按建筑面积计)楼层,10,房号,1008,用途,办公,,建筑面积95.41平方米,户内面积,65平方米,分摊面积,30.41平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,30268元/平方米(按建筑面积计)楼层,09,房号,901,用途,办公,,建筑面积267.76平方米,户内面积,182.51平方米,分摊面积,85.25平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,万科星宸大厦1栋,座号,--,合同号,--,拟售价格,32274元/平方米(按建筑面积计)楼层,09,房号,902,用途,办公,,建筑面积328.11平方米,户内面积,223.65平方米,分摊面积,104.46平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
