项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,137788元/平方米(按建筑面积计)楼层,30,房号,30B,用途,住宅,,建筑面积192.65平方米,户内面积,154.02平方米,分摊面积,38.63平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,196688元/平方米(按建筑面积计)楼层,29,房号,29A,用途,住宅,,建筑面积395.94平方米,户内面积,316.55平方米,分摊面积,79.39平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,137788元/平方米(按建筑面积计)楼层,29,房号,29B,用途,住宅,,建筑面积192.65平方米,户内面积,154.02平方米,分摊面积,38.63平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,142266元/平方米(按建筑面积计)楼层,28,房号,28A,用途,住宅,,建筑面积233平方米,户内面积,186.28平方米,分摊面积,46.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,137088元/平方米(按建筑面积计)楼层,28,房号,28B,用途,住宅,,建筑面积192.65平方米,户内面积,154.02平方米,分摊面积,38.63平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,141866元/平方米(按建筑面积计)楼层,27,房号,27A,用途,住宅,,建筑面积233平方米,户内面积,186.28平方米,分摊面积,46.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,136388元/平方米(按建筑面积计)楼层,27,房号,27B,用途,住宅,,建筑面积192.65平方米,户内面积,154.02平方米,分摊面积,38.63平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,141466元/平方米(按建筑面积计)楼层,26,房号,26A,用途,住宅,,建筑面积233平方米,户内面积,186.28平方米,分摊面积,46.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,135688元/平方米(按建筑面积计)楼层,26,房号,26B,用途,住宅,,建筑面积192.65平方米,户内面积,154.02平方米,分摊面积,38.63平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,141066元/平方米(按建筑面积计)楼层,25,房号,25A,用途,住宅,,建筑面积233平方米,户内面积,186.28平方米,分摊面积,46.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,134988元/平方米(按建筑面积计)楼层,25,房号,25B,用途,住宅,,建筑面积192.65平方米,户内面积,154.02平方米,分摊面积,38.63平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,140666元/平方米(按建筑面积计)楼层,24,房号,24A,用途,住宅,,建筑面积233平方米,户内面积,186.28平方米,分摊面积,46.72平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,深业中城（B302-0040）3号楼,座号,二单元,合同号,--,拟售价格,134288元/平方米(按建筑面积计)楼层,24,房号,24B,用途,住宅,,建筑面积192.65平方米,户内面积,154.02平方米,分摊面积,38.63平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
