项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,86791元/平方米(按建筑面积计)楼层,11,房号,11C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,85041元/平方米(按建筑面积计)楼层,11,房号,11D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,89991元/平方米(按建筑面积计)楼层,10,房号,10A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,82191元/平方米(按建筑面积计)楼层,10,房号,10B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,86691元/平方米(按建筑面积计)楼层,10,房号,10C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,84941元/平方米(按建筑面积计)楼层,10,房号,10D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,89891元/平方米(按建筑面积计)楼层,9,房号,9A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,82091元/平方米(按建筑面积计)楼层,9,房号,9B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,86591元/平方米(按建筑面积计)楼层,9,房号,9C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,84841元/平方米(按建筑面积计)楼层,9,房号,9D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,89291元/平方米(按建筑面积计)楼层,8,房号,8A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,81491元/平方米(按建筑面积计)楼层,8,房号,8B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,85991元/平方米(按建筑面积计)楼层,8,房号,8C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,84241元/平方米(按建筑面积计)楼层,8,房号,8D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,89191元/平方米(按建筑面积计)楼层,7,房号,7A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,81391元/平方米(按建筑面积计)楼层,7,房号,7B,用途,住宅,,建筑面积160.6平方米,户内面积,137.09平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,85891元/平方米(按建筑面积计)楼层,7,房号,7C,用途,住宅,,建筑面积157.7平方米,户内面积,134.61平方米,分摊面积,23.09平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,84141元/平方米(按建筑面积计)楼层,7,房号,7D,用途,住宅,,建筑面积160.64平方米,户内面积,137.13平方米,分摊面积,23.51平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
项目楼栋情况,宝能城花园（西区）1栋,座号,B座,合同号,--,拟售价格,89091元/平方米(按建筑面积计)楼层,6,房号,6A,用途,住宅,,建筑面积158.2平方米,户内面积,135.04平方米,分摊面积,23.16平方米,户内面积,--平方米,分摊面积--平方米,建筑面积,--平方米
